asset_id,current_los,method_1_cost,method_2_cost,method_3_cost,weight,SHAPE_Leng
1000439,7.4,7973.3,31893.2,139532.75,0.22,107.6364752
1000440,5.3,9462.9,37851.6,165600.75,0.26,67.84976959
1000441,7.8,93123.9,372495.6,1629668.25,2.55,1012.166462
1000442,4,29023.9,116095.6,507918.25,0.79,172.0730629
1000443,4,28979,115916,507132.5,0.79,171.4611814
1000444,6.3,17275.6,69102.4,302323,0.47,96.76760132
1000445,5.6,8771.5,35086,153501.25,0.24,53.63789579
1000446,4.6,11921.3,47685.2,208622.75,0.33,77.79141182
1000447,4.6,30473.9,121895.6,533293.25,0.83,194.3518805
1000448,4.4,9742.9,38971.6,170500.75,0.27,55.18807819
1000449,5.5,6857.5,27430,120006.25,0.19,50.91433287
1000450,5.8,7546.1,30184.4,132056.75,0.21,48.46255931
1000451,6.4,7634.7,30538.8,133607.25,0.21,50.64752144
1000452,7.3,6321.4,25285.6,110624.5,0.17,49.64803801
1000453,7.3,6446.6,25786.4,112815.5,0.18,51.49161797
1000454,6.8,6583.4,26333.6,115209.5,0.18,50.75089771
1000455,7.3,6312.5,25250,110468.75,0.17,50.0367836
1000456,7.3,6303,25212,110302.5,0.17,50.46055637
1000457,7.3,6713.3,26853.2,117482.75,0.18,54.28455178
1000458,7.3,7133.5,28534,124836.25,0.2,55.68095265
1000459,7.3,6326.8,25307.2,110719,0.17,50.63214519
1000460,4.8,6741.4,26965.6,117974.5,0.18,50.05147494
1000461,5.8,11168.7,44674.8,195452.25,0.31,81.67030699
1000462,6.4,9615.4,38461.6,168269.5,0.26,74.61478048
1000463,3.2,15836.6,63346.4,277140.5,0.43,104.7095813
1000464,5.1,22325.5,89302,390696.25,0.61,173.0335193
1000465,6.3,22801.2,91204.8,399021,0.62,174.1503042
1000466,4.9,25458,101832,445515,0.7,175.5198433
1000467,6.3,27382.1,109528.4,479186.75,0.75,174.4043451
1000468,4.1,29498.2,117992.8,516218.5,0.81,171.96497
1000469,5.3,28762.3,115049.2,503340.25,0.79,173.0340487
1000470,4.3,23074.1,92296.4,403796.75,0.63,192.9186381
1000471,2.5,28616,114464,500780,0.78,238.9720533
1000472,4.2,22937.2,91748.8,401401,0.63,179.8244039
1000473,4.2,11677.7,46710.8,204359.75,0.32,99.14366597
1000474,4.2,11524,46096,201670,0.32,99.37471328
1000475,7.2,12326.9,49307.6,215720.75,0.34,99.15343302
1000476,7.3,14502.5,58010,253793.75,0.4,105.5692504
1000477,5.6,23776.5,95106,416088.75,0.65,157.1527286
1000478,5.6,30251.6,121006.4,529403,0.83,200.2868552
1000479,5.2,32107.2,128428.8,561876,0.88,213.6083263
1000480,5.2,30127.2,120508.8,527226,0.82,200.0275441
1000481,4.7,67791.4,271165.6,1186349.5,1.85,448.6193261
1000482,4.1,27089.8,108359.2,474071.5,0.74,174.2776687
1000483,3.4,30056.8,120227.2,525994,0.82,175.519646
1000484,5.3,29320.6,117282.4,513110.5,0.8,175.5196598
1000485,4.1,20455,81820,357962.5,0.56,125.7804347
1000486,5.6,26769.7,107078.8,468469.75,0.73,170.7469601
1000487,5.6,31848.9,127395.6,557355.75,0.87,172.5702739
1000488,3.1,31631.9,126527.6,553558.25,0.86,172.5703875
1000489,5.6,26880.6,107522.4,470410.5,0.73,172.5701603
1000490,4.2,21651.4,86605.6,378899.5,0.59,170.7938613
1000491,4.2,23034.8,92139.2,403109,0.63,172.63306
1000492,6.2,7215.2,28860.8,126266,0.2,52.84783518
1000493,6.2,13957.3,55829.2,244252.75,0.38,105.411632
1000494,6.2,14627.1,58508.4,255974.25,0.4,105.5375407
1000495,3.7,26160.5,104642,457808.75,0.72,205.5625349
1000496,3.7,26776.2,107104.8,468583.5,0.73,204.1652331
1000497,3.7,25604.5,102418,448078.75,0.7,201.485831
1000498,3.7,24557.1,98228.4,429749.25,0.67,191.3140244
1000499,1.6,19632,78528,343560,0.54,150.8969122
1000500,1.6,10760.1,43040.4,188301.75,0.29,81.74557448
1000501,3.4,26887.2,107548.8,470526,0.74,199.3899242
1000502,7.7,24929.4,99717.6,436264.5,0.68,175.8603233
1000503,4.9,29140.2,116560.8,509953.5,0.8,172.1696254
1000504,4.9,29632.5,118530,518568.75,0.81,172.485166
1000505,4.9,7607.2,30428.8,133126,0.21,47.7276245
1000506,3.2,28226.6,112906.4,493965.5,0.77,172.4801845
1000507,3.9,29011.6,116046.4,507703,0.79,172.8083461
1000508,6.4,12713.8,50855.2,222491.5,0.35,100.5939016
1000509,1.8,30313.6,121254.4,530488,0.83,221.3011668
1000510,3.4,30463.8,121855.2,533116.5,0.83,221.3983351
1000511,6,25659.8,102639.2,449046.5,0.7,173.2397636
1000512,6,26143.7,104574.8,457514.75,0.71,172.5698377
1000513,6,34279.5,137118,599891.25,0.94,170.747015
1000514,3.1,22390.1,89560.4,391826.75,0.61,170.7472115
1000515,3.1,23224.7,92898.8,406432.25,0.63,172.7608064
1000516,2.5,8048.9,32195.6,140855.75,0.22,63.1055881
1000517,4.4,9701.2,38804.8,169771,0.27,78.39987203
1000518,4.4,20621.6,82486.4,360878,0.56,156.4239082
1000519,5.7,17774.2,71096.8,311048.5,0.49,172.1127643
1000520,5.7,18901,75604,330767.5,0.52,172.9668965
1000521,5.7,20375.8,81503.2,356576.5,0.56,172.2250501
1000522,8.4,31836.3,127345.2,557135.25,0.87,193.9643724
1000523,2.5,25541.6,102166.4,446978,0.7,203.1679396
1000524,2.5,25664.8,102659.2,449134,0.7,204.3801982
1000525,4,29016.3,116065.2,507785.25,0.79,230.2295271
1000526,6.9,20243.2,80972.8,354256,0.55,178.2373391
1000527,4,7690.3,30761.2,134580.25,0.21,52.61227924
1000528,3.5,5980.5,23922,104658.75,0.16,53.47559861
1000529,3.8,12346.9,49387.6,216070.75,0.34,90.19980225
1000530,7.2,8693,34772,152127.5,0.24,55.93380223
1000531,7.3,7242.7,28970.8,126747.25,0.2,52.93063327
1000532,7.3,7285,29140,127487.5,0.2,52.88386024
1000533,3.8,5184.9,20739.6,90735.75,0.14,49.66323458
1000534,3.8,5782.6,23130.4,101195.5,0.16,49.94623407
1000535,2.1,3972.25,15889,99306.25,0.22,90.84245005
1000536,6.9,23694.4,94777.6,414652,0.65,232.5721395
1000537,6.9,21427.9,85711.6,374988.25,0.59,166.2402076
1000538,5.3,13827.7,55310.8,241984.75,0.37,102.3894365
1000539,3.5,8589.675,34358.7,171793.5,0.31,91.00390001
1000540,3.5,8337.75,33351,166755,0.3,90.46438579
1000541,6,5189.3,20757.2,90812.75,0.14,53.97341082
1000542,6,4988.4,19953.6,87297,0.14,52.33281229
1000543,6.3,7480.2,29920.8,130903.5,0.2,101.0044099
1000544,6,4798.4,19193.6,83972,0.13,51.16855846
1000545,6,4564.3,18257.2,79875.25,0.12,50.7612663
1000546,6.3,7191.1,28764.4,125844.25,0.2,101.945097
1000547,6.3,7265,29060,127137.5,0.2,101.6145657
1000548,6,4692.4,18769.6,82117,0.13,50.59961528
1000549,6.3,7714.1,30856.4,134996.75,0.21,98.82499645
1000550,6,9176.8,36707.2,160594,0.25,98.90781432
1000551,7,3157,12628,55247.5,0.09,42.29479982
1000552,3.9,3189.4,12757.6,55814.5,0.09,41.55572875
1000553,3.9,9660.7,38642.8,169062.25,0.26,65.38466322
1000554,4.1,15613,62452,273227.5,0.43,106.9598202
1000555,4.4,18592.8,74371.2,325374,0.51,119.7403408
1000556,5.3,25146.3,100585.2,440060.25,0.69,174.2822039
1000557,3.5,8469.15,33876.6,169383,0.31,90.40563719
1000558,3.5,16012.725,64050.9,320254.5,0.58,168.6348598
1000559,3.5,5084.85,20339.4,101697,0.19,53.92113587
1000560,5.9,2892.3,11569.2,50615.25,0.08,32.78175713
1000561,4.6,22493.9,89975.6,393643.25,0.61,173.5395621
1000562,3.6,20098.9,80395.6,351730.75,0.55,172.4869838
1000563,3.6,7651,30604,133892.5,0.21,66.5928182
1000564,3.6,11627.2,46508.8,203476,0.32,105.6517269
1000565,5.3,7014.3,28057.2,122750.25,0.19,52.70742965
1000566,5.3,7118.5,28474,124573.75,0.19,52.83668418
1000567,5.3,6918.6,27674.4,121075.5,0.19,52.70699967
1000568,5.3,6922.7,27690.8,121147.25,0.19,52.7041669
1000569,4.3,21455.9,85823.6,375478.25,0.59,150.3961225
1000570,4.3,15973.4,63893.6,279534.5,0.44,114.0511605
1000571,4.3,6805.9,27223.6,119103.25,0.19,50.30129124
1000572,2.4,5753.1,23012.4,100679.25,0.16,46.75425952
1000573,2.4,18811.9,75247.6,329208.25,0.51,144.8940946
1000574,6,6691.9,26767.6,117108.25,0.18,51.73949817
1000575,6.3,3664.8,14659.2,64134,0.1,21.61072812
1000576,6.8,6249.7,24998.8,109369.75,0.17,50.96634456
1000577,7.3,6245.2,24980.8,109291,0.17,51.26810554
1000578,7.3,12793.6,51174.4,223888,0.35,100.6711657
1000579,7.3,12796.7,51186.8,223942.25,0.35,100.6175654
1000580,7.3,12823.7,51294.8,224414.75,0.35,99.90016072
1000581,7.3,12986.2,51944.8,227258.5,0.36,100.5777143
1000582,7.3,12902.6,51610.4,225795.5,0.35,99.59320198
1000583,7.1,34755.5,139022,608221.25,0.95,281.6514176
1000584,5.7,10559.5,42238,184791.25,0.29,86.69266314
1000585,3.8,5597.1,22388.4,97949.25,0.15,50.25834375
1000586,7.9,18057.7,72230.8,316009.75,0.49,137.539439
1000587,6.4,6905.1,27620.4,120839.25,0.19,53.90683871
1000588,6.7,29766.9,119067.6,520920.75,0.81,231.0784305
1000589,5.1,28850.6,115402.4,504885.5,0.79,198.0046989
1000590,5.1,7777.8,31111.2,136111.5,0.21,57.52750035
1000591,5.8,12889.3,51557.2,225562.75,0.35,87.14160487
1000592,7.3,7205.6,28822.4,126098,0.2,51.90674969
1000593,5.8,7629.3,30517.2,133512.75,0.21,50.44074979
1000594,5.8,15385.8,61543.2,269251.5,0.42,101.0444003
1000595,5.8,15503.2,62012.8,271306,0.42,101.4026003
1000596,5.8,15459.7,61838.8,270544.75,0.42,100.9295003
1000597,6,12916.9,51667.6,226045.75,0.35,101.6877003
1000598,6,12083.6,48334.4,211463,0.33,96.08510027
1000599,6,13191.6,52766.4,230853,0.36,102.3897003
1000600,6,13538.6,54154.4,236925.5,0.37,104.7116003
1000601,3.7,12639.4,50557.6,221189.5,0.35,99.14190032
1000602,3.7,12670.7,50682.8,221737.25,0.35,99.24350032
1000603,3.7,12657.6,50630.4,221508,0.35,99.22650032
1000604,3.1,12745.3,50981.2,223042.75,0.35,99.11067726
1000605,2.9,12756.2,51024.8,223233.5,0.35,99.56905799
1000606,6.8,6182.7,24730.8,108197.25,0.17,50.45432203
1000607,2.7,5422,21688,94885,0.15,55.85623888
1000608,5.4,5339.2,21356.8,93436,0.15,59.15702088
1000609,4.5,16949.3,67797.2,296612.75,0.46,187.4392526
1000610,4.5,22573.7,90294.8,395039.75,0.62,246.0227573
1000611,3.5,5093.625,20374.5,101872.5,0.19,53.74431373
1000612,4.9,21146,84584,370055,0.58,144.2386925
1000613,4.7,12685.2,50740.8,221991,0.35,86.57149824
1000614,5.3,7205.8,28823.2,126101.5,0.2,52.62463141
1000615,5.8,20587.2,82348.8,360276,0.56,203.8642574
1000616,6.4,6745.6,26982.4,118048,0.18,53.5255599
1000617,6.4,6699.1,26796.4,117234.25,0.18,53.47353679
1000618,6.4,6748.1,26992.4,118091.75,0.18,53.58097025
1000619,5.5,7455.4,29821.6,130469.5,0.2,52.04493459
1000620,5.5,8993.6,35974.4,157388,0.25,52.58973491
1000621,6.6,7389.7,29558.8,129319.75,0.2,50.13671403
1000622,6.3,19398.4,77593.6,339472,0.53,135.1483381
1000623,5.7,6773.4,27093.6,118534.5,0.19,54.20569124
1000624,3.5,7970.85,31883.4,199271.25,0.44,103.8771273
1000625,4.3,700,2800,12250,0.02,8.999253991
1000626,5.2,19646.6,78586.4,343815.5,0.54,193.2210086
1000627,7.7,20107,80428,351872.5,0.55,157.7288862
1000628,6.1,33215.3,132861.2,581267.75,0.91,237.6210676
1000629,6.1,5023,20092,87902.5,0.14,38.46605652
1000630,6.1,2600.6,10402.4,45510.5,0.07,18.41896362
1000631,5.7,22222.9,88891.6,388900.75,0.61,144.1583172
1000632,5.5,30697.7,122790.8,537209.75,0.84,230.8995833
1000633,4.9,28513.8,114055.2,498991.5,0.78,212.74664
1000634,4.1,12488.8,49955.2,218554,0.34,94.84261755
1000635,4.7,14089.9,56359.6,246573.25,0.39,71.49234749
1000636,7.6,23177.25,92709,463545,0.84,243.8548376
1000637,7.6,12295.05,49180.2,245901,0.45,129.9579162
1000638,2.4,22037.3,88149.2,385652.75,0.6,173.8145518
1000639,7.9,19829.6,79318.4,347018,0.54,165.1689692
1000640,7.9,11271.7,45086.8,197254.75,0.31,99.38796501
1000641,5.3,14035.2,56140.8,245616,0.38,102.4494729
1000642,5.7,29676,118704,519330,0.81,226.6084806
1000643,5.6,15211.1,60844.4,266194.25,0.42,99.80029853
1000644,5.7,14223.3,56893.2,248907.75,0.39,119.7868852
1000645,5.7,6631.2,26524.8,116046,0.18,52.18211587
1000646,5.9,6830.7,27322.8,119537.25,0.19,51.49821515
1000647,5.9,7480.5,29922,130908.75,0.2,57.97571708
1000648,5.9,7192.7,28770.8,125872.25,0.2,56.45441668
1000649,5.9,6453.6,25814.4,112938,0.18,51.18251509
1000650,5.9,6508,26032,113890,0.18,51.16131509
1000651,5.4,7349.6,29398.4,128618,0.2,55.92273836
1000652,4.9,22766.3,91065.2,398410.25,0.62,172.6736295
1000653,6.4,6884.3,27537.2,120475.25,0.19,51.94439254
1000654,6.4,6622.6,26490.4,115895.5,0.18,52.28811623
1000655,6.4,6682.7,26730.8,116947.25,0.18,52.61490417
1000656,5.1,31983,127932,559702.5,0.87,230.774898
1000657,5.1,25500.9,102003.6,446265.75,0.7,182.392725
1000658,6.3,30290.5,121162,530083.75,0.83,225.8979878
1000659,5.5,8125.9,32503.6,142203.25,0.22,53.55453554
1000660,5.5,7903,31612,138302.5,0.22,53.10683515
1000661,4.3,6741.9,26967.6,117983.25,0.18,50.42222355
1000662,3.8,20937.8,83751.2,366411.5,0.57,144.7391072
1000663,6,24513.3,98053.2,428982.75,0.67,154.3800944
1000664,4.3,26105.5,104422,456846.25,0.71,159.1041848
1000665,7.8,9716.8,38867.2,170044,0.27,126.9751483
1000666,2.2,5143.6,20574.4,90013,0.14,51.70261268
1000667,2.1,3597.25,14389,89931.25,0.2,81.67941985
1000668,2.1,7610.1,30440.4,190252.5,0.42,172.176386
1000669,6.4,13321,53284,233117.5,0.36,100.1872747
1000670,5.3,6856.1,27424.4,119981.75,0.19,52.65326168
1000671,5.9,6965.8,27863.2,121901.5,0.19,54.47311604
1000672,8.7,7755.2,31020.8,135716,0.21,50.76282323
1000673,8.7,8355.5,33422,146221.25,0.23,54.24021937
1000674,8.7,10806.5,43226,189113.75,0.3,68.90896993
1000675,7.6,35881,143524,627917.5,0.98,218.7431166
1000676,7.6,9445.8,37783.2,165301.5,0.26,51.24597833
1000677,7.6,8951.3,35805.2,156647.75,0.24,50.04017633
1000678,4.7,17147.7,68590.8,300084.75,0.47,223.4222736
1000679,6.4,11867.9,47471.6,207688.25,0.32,91.19135227
1000680,6.4,25209.5,100838,441166.25,0.69,189.8749478
1000681,5.4,27017.6,108070.4,472808,0.74,206.7813342
1000682,5.4,23252.4,93009.6,406917,0.64,173.2178293
1000683,4.9,22394,89576,391895,0.61,170.9292292
1000684,1.6,5381.2,21524.8,94171,0.15,50.04770588
1000685,3.8,11161.1,44644.4,195319.25,0.31,83.61373657
1000686,3.8,27654.1,110616.4,483946.75,0.76,172.5837473
1000687,3.8,27343.6,109374.4,478513,0.75,172.7863512
1000688,5.5,25876.6,103506.4,452840.5,0.71,173.5468882
1000689,5.2,28736.4,114945.6,502887,0.79,170.4934615
1000690,5.2,28522.7,114090.8,499147.25,0.78,173.3531419
1000691,4.8,24668.6,98674.4,431700.5,0.67,170.5135845
1000692,5.3,26084.9,104339.6,456485.75,0.71,174.7465438
1000693,5.4,26962.8,107851.2,471849,0.74,172.1529755
1000694,2.6,5316.3,21265.2,93035.25,0.15,53.35019709
1000695,2.9,14115,56460,247012.5,0.39,109.7651526
1000696,7.3,14766.9,59067.6,258420.75,0.4,111.4739495
1000697,7.8,7089,28356,124057.5,0.19,50.05113908
1000698,3.2,5531.1,22124.4,96794.25,0.15,54.24768303
1000699,3.6,5413.1,21652.4,94729.25,0.15,53.26813492
1000700,3.6,7088.2,28352.8,124043.5,0.19,55.04004804
1000701,3.6,8757.1,35028.4,153249.25,0.24,53.44861563
1000702,4.9,6166,24664,107905,0.17,52.79520316
1000703,4.9,6750.9,27003.6,118140.75,0.18,52.16778975
1000704,4,8756.1,35024.4,153231.75,0.24,54.2500049
1000705,4,8249.4,32997.6,144364.5,0.23,51.66269299
1000706,6,6637.8,26551.2,116161.5,0.18,50.7142231
1000707,6,12508,50032,218890,0.34,92.14481017
1000708,6,9673.9,38695.6,169293.25,0.26,74.81906057
1000709,6.8,6513.4,26053.6,113984.5,0.18,50.5947333
1000710,7.1,14822,59288,259385,0.41,114.4765186
1000711,7.1,12731.8,50927.2,222806.5,0.35,97.40607037
1000712,7.1,14497.2,57988.8,253701,0.4,115.2751008
1000713,1.6,4842.3,19369.2,84740.25,0.13,50.62396115
1000714,3.9,13372.2,53488.8,234013.5,0.37,95.57044331
1000715,3.9,9251.5,37006,161901.25,0.25,66.48940017
1000716,5.2,14282.5,57130,249943.75,0.39,104.824718
1000717,4.1,10183.4,40733.6,178209.5,0.28,73.96415546
1000718,7,2872.9,11491.6,50275.75,0.08,396.795023
1000719,6.2,9210,36840,161175,0.25,68.6366311
1000720,6.2,11725.1,46900.4,205189.25,0.32,90.74087676
1000721,5.3,24345,97380,426037.5,0.67,172.539883
1000722,6.4,6720.2,26880.8,117603.5,0.18,52.97908027
1000723,5.9,6160.4,24641.6,107807,0.17,50.16871532
1000724,5.9,6541.4,26165.6,114474.5,0.18,50.85131488
1000725,5.9,6372,25488,111510,0.17,51.21671508
1000726,5.7,5822.3,23289.2,101890.25,0.16,50.06651613
1000727,5.6,8119.2,32476.8,142086,0.22,49.45008479
1000728,6.2,14367.6,57470.4,251433,0.39,104.803551
1000729,4.3,16571.2,66284.8,289996,0.45,122.0065002
1000730,5,15260.9,61043.6,267065.75,0.42,99.5022
1000731,5.8,15199.2,60796.8,265986,0.42,99.48046175
1000732,5.8,15002.3,60009.2,262540.25,0.41,99.10656013
1000733,5.8,15473.2,61892.8,270781,0.42,99.81476294
1000734,5.8,18193.9,72775.6,318393.25,0.5,117.6558459
1000735,5.8,15873.8,63495.2,277791.5,0.43,107.6482893
1000736,6.4,10607.7,42430.8,185634.75,0.29,73.35660972
1000737,6.4,6929.7,27718.8,121269.75,0.19,50.50598134
1000738,7.1,7378.3,29513.2,129120.25,0.2,57.71591473
1000739,7.1,14190.3,56761.2,248330.25,0.39,105.3118404
1000740,7.1,9785.7,39142.8,171249.75,0.27,74.89780096
1000741,7.1,12919.3,51677.2,226087.75,0.35,99.02768121
1000742,6.5,11646.7,46586.8,203817.25,0.32,87.70000584
1000743,6.5,10013.5,40054,175236.25,0.27,77.77979358
1000744,6.5,12422,49688,217385,0.34,97.58620649
1000745,6.5,9976.7,39906.8,174592.25,0.27,78.9723988
1000746,6.5,14306.6,57226.4,250365.5,0.39,115.3281488
1000747,6.5,6828.9,27315.6,119505.75,0.19,53.56321079
1000748,6.5,6374.9,25499.6,111560.75,0.17,50.85184998
1000749,6.5,6375.8,25503.2,111576.5,0.17,50.71244984
1000750,6.5,6595.3,26381.2,115417.75,0.18,51.29848448
1000751,5.7,6522.8,26091.2,114149,0.18,51.00608479
1000752,6.4,9572.7,38290.8,167522.25,0.26,76.28787974
1000753,7.1,22691,90764,397092.5,0.62,172.8088734
1000754,7.1,22337.2,89348.8,390901,0.61,170.6485676
1000755,6.4,9604.9,38419.6,168085.75,0.26,74.45350402
1000756,1.9,2256.95,9027.8,56423.75,0.12,105.3929385
1000757,5.7,5898.6,23594.4,103225.5,0.16,50.12241525
1000758,5.6,7788.3,31153.2,136295.25,0.21,50.20731453
1000759,5.7,6440,25760,112700,0.18,51.3189
1000760,5.7,6467.8,25871.2,113186.5,0.18,51.18098522
1000761,6.5,6523.1,26092.4,114154.25,0.18,51.58775052
1000762,6.5,6515.2,26060.8,114016,0.18,51.43805053
1000763,6.5,6387.3,25549.2,111777.75,0.17,51.26795028
1000764,6,11500.5,46002,201258.75,0.31,75.43729308
1000765,6.5,7415.7,29662.8,129774.75,0.2,58.18451183
1000766,6.5,6766.6,27066.4,118415.5,0.19,53.03350355
1000767,1.6,5200.8,20803.2,91014,0.14,53.1812194
1000768,1.6,5764.3,23057.2,100875.25,0.16,51.01523302
1000769,3.5,6116.1,24464.4,107031.75,0.17,53.60493531
1000770,5.5,8374.5,33498,146553.75,0.23,51.90610163
1000771,5.5,8907.3,35629.2,155877.75,0.24,52.54420646
1000772,2.9,12530.025,50120.1,250600.5,0.46,147.7300749
1000773,2.9,7826.475,31305.9,156529.5,0.29,93.58972926
1000774,2.9,2698.35,10793.4,53967,0.1,33.62051816
1000775,2.9,2558.175,10232.7,51163.5,0.09,31.8179192
1000776,2.9,5804.025,23216.1,116080.5,0.21,69.48268902
1000777,6.4,13596.3,54385.2,237935.25,0.37,97.5321787
1000778,6.4,7487.2,29948.8,131026,0.2,54.91717231
1000779,6.7,7667.9,30671.6,134188.25,0.21,51.0493888
1000780,6.1,7387.5,29550,129281.25,0.2,50.24018249
1000781,6.4,6917.3,27669.2,121052.75,0.19,53.06756616
1000782,6.4,7639.3,30557.2,133687.75,0.21,54.52716449
1000783,6.7,6816.9,27267.6,119295.75,0.19,50.52012484
1000784,6.7,7329.1,29316.4,128259.25,0.2,53.2159556
1000785,6.7,7335.6,29342.4,128373,0.2,50.47391469
1000786,6.7,7687.8,30751.2,134536.5,0.21,51.6214336
1000787,6.7,7245.3,28981.2,126792.75,0.2,50.03437898
1000788,3.9,14906.5,59626,260863.75,0.41,100.6383043
1000789,3.9,10490.2,41960.8,183578.5,0.29,72.30183528
1000790,3.6,7917,31668,138547.5,0.22,50.4916357
1000791,3.6,6617.3,26469.2,115802.75,0.18,52.24762226
1000792,3.6,5043.5,20174,88261.25,0.14,51.65543813
1000793,2.6,5189.7,20758.8,90819.75,0.14,51.51417762
1000794,4,9190.6,36762.4,160835.5,0.25,53.39187283
1000795,4,7213.5,28854,126236.25,0.2,52.10010586
1000796,3.7,23940.4,95761.6,418957,0.65,174.828143
1000797,3.7,23271.8,93087.2,407256.5,0.64,172.4475441
1000798,3.7,24041.5,96166,420726.25,0.66,172.4628526
1000799,3.7,23764.1,95056.4,415871.75,0.65,172.5628572
1000800,6,4643.1,18572.4,81254.25,0.13,51.03254788
1000801,3.5,12900.3,51601.2,258006,0.47,134.9488219
1000802,3.5,5378.775,21515.1,107575.5,0.2,56.2527455
1000803,3.5,5110.725,20442.9,102214.5,0.19,53.54478428
1000804,3,7130.25,28521,142605,0.26,84.09062433
1000805,3.6,2437.4,9749.6,60935,0.13,52.83327509
1000806,7.6,12616.875,50467.5,252337.5,0.46,131.6192383
1000807,7.6,8021.4,32085.6,160428,0.29,86.65944922
1000808,2.2,6447.1,25788.4,112824.25,0.18,81.66303378
1000809,4.1,1754.5,7018,30703.75,0.05,31.72074818
1000810,6.8,1992.2,7968.8,49805,0.11,40.32764352
1000811,4.2,5472.375,21889.5,109447.5,0.2,62.27178013
1000812,4.2,5858.1,23432.4,117162,0.22,66.29468877
1000813,4.2,5650.575,22602.3,113011.5,0.21,64.72166802
1000814,4.2,5445.9,21783.6,108918,0.2,64.24324072
1000815,2.1,11617.2,46468.8,290430,0.64,252.0029905
1000816,4.3,7907.6,31630.4,138383,0.22,121.9379457
1000817,2.4,1594.9,6379.6,39872.5,0.09,35.48059787
1000818,7,1028.1,4112.4,17991.75,0.03,14.34935867
1000819,4.2,6325.05,25300.2,126501,0.23,72.77383999
1000820,4.9,2832.5,11330,49568.75,0.08,53.15046741
1000821,6.2,7117.4,28469.6,124554.5,0.19,52.70575449
1000822,4.9,20750.2,83000.8,363128.5,0.57,173.3554661
1000823,4.9,20514.6,82058.4,359005.5,0.56,171.846272
1000824,4.9,22603.6,90414.4,395563,0.62,172.8173637
1000825,4.4,22544,90176,394520,0.62,171.8526369
1000826,4.9,24875.2,99500.8,435316,0.68,173.7498441
1000827,4.9,21140.5,84562,369958.75,0.58,172.7875208
1000828,5.4,25990.3,103961.2,454830.25,0.71,174.1922667
1000829,5.5,24497.7,97990.8,428709.75,0.67,172.6055416
1000830,4.2,5729.7,22918.8,114594,0.21,66.67207174
1000831,4.6,21019,84076,367832.5,0.57,172.0081483
1000832,4.4,23856,95424,417480,0.65,173.721819
1000833,4.4,22419.2,89676.8,392336,0.61,172.5358189
1000834,4.5,22448.8,89795.2,392854,0.61,172.7381482
1000835,4.9,21852.8,87411.2,382424,0.6,172.5527111
1000836,6.5,22599.3,90397.2,395487.75,0.62,173.7312822
1000837,6.5,23035,92140,403112.5,0.63,172.0832167
1000838,2.2,25212.7,100850.8,441222.25,0.69,172.690888
1000839,2.7,22733.3,90933.2,397832.75,0.62,172.5587018
1000840,4.9,6482.9,25931.6,113450.75,0.18,50.47911415
